0 0 1.81549 0.0176174 -0.0353755 1.2647
0.01 0 1.81545 0.04118 0.0230157 1.26467
0.02 0 1.81712 0.0644459 0.081391 1.26494
0.03 0 1.81974 0.0871897 0.139507 1.26572
0.04 0 1.8225 0.109574 0.197108 1.26693
0.05 0 1.82522 0.131618 0.254075 1.26855
0.06 0 1.8281 0.15329 0.310252 1.27068
0.07 0 1.83137 0.174531 0.365454 1.27338
0.08 0 1.83515 0.195263 0.419487 1.27662
0.09 0 1.83935 0.215406 0.472175 1.2803
0.1 0 1.84389 0.234873 0.523355 1.28441
0.11 0 1.8488 0.253571 0.572845 1.28895
0.12 0 1.85405 0.271436 0.620446 1.29392
0.13 0 1.85956 0.288432 0.665938 1.29929
0.14 0 1.86524 0.304546 0.709164 1.30497
0.15 0 1.87105 0.319748 0.750036 1.311
0.16 0 1.87723 0.334008 0.788396 1.31743
0.17 0 1.88395 0.347184 0.823987 1.3241
0.18 0 1.89103 0.35919 0.856611 1.33092
0.19 0 1.89824 0.370031 0.886179 1.33792
0.2 0 1.90558 0.379695 0.912577 1.34509
0.21 0 1.91313 0.388117 0.93571 1.35246
0.22 0 1.92099 0.395177 0.955498 1.36015
0.23 0 1.92916 0.400817 0.971751 1.36836
0.24 0 1.93787 0.405078 0.983898 1.37724
0.25 0 1.94687 0.408059 0.991441 1.38632
0.26 0 1.95532 0.409781 0.994724 1.39495
0.27 0 1.96317 0.410089 0.994405 1.40294
0.28 0 1.97061 0.409078 0.991451 1.41017
0.29 0 1.97883 0.40671 0.985864 1.41778
0.3 0 1.98819 0.402726 0.976133 1.42675
0.31 0 1.99767 0.397409 0.961659 1.43669
0.32 0 2.00701 0.390824 0.942693 1.44664
0.33 0 2.01629 0.382684 0.919557 1.45619
0.34 0 2.02542 0.372956 0.892501 1.46547
0.35 0 2.03439 0.361726 0.861638 1.4746
0.36 0 2.04325 0.349066 0.827021 1.48363
0.37 0 2.05198 0.335011 0.788715 1.49254
0.38 0 2.06061 0.319574 0.746827 1.50125
0.39 0 2.06912 0.302787 0.701512 1.50965
0.4 0 2.07744 0.284689 0.652949 1.51759
0.41 0 2.08529 0.265221 0.601347 1.52522
0.42 0 2.09243 0.244508 0.546908 1.53256
0.43 0 2.09886 0.222713 0.489826 1.53944
0.44 0 2.10462 0.199939 0.430359 1.54579
0.45 0 2.10969 0.176256 0.368801 1.55156
0.46 0 2.11407 0.151723 0.30543 1.55669
0.47 0 2.11763 0.126435 0.240485 1.56125
0.48 0 2.11976 0.100534 0.174334 1.56507
0.49 0 2.12026 0.074197 0.107362 1.56781
0.5 0 2.11927 0.0476576 0.0398887 1.56938
0.51 0 2.11817 0.0214231 -0.0277521 1.56974
0.52 0 2.11781 -0.00483586 -0.0950598 1.56875
0.53 0 2.11742 -0.0313516 -0.161831 1.56656
0.54 0 2.11616 -0.0577271 -0.227862 1.56333
0.55 0 2.11366 -0.0835301 -0.292906 1.55925
0.56 0 2.10995 -0.108581 -0.356654 1.55436
0.57 0 2.10537 -0.132786 -0.418659 1.54877
0.58 0 2.10017 -0.156065 -0.478581 1.54265
0.59 0 2.09437 -0.178363 -0.536149 1.536
0.6 0 2.08785 -0.199619 -0.591145 1.52879
0.61 0 2.08055 -0.219709 -0.64332 1.52116
0.62 0 2.0726 -0.238444 -0.692464 1.51323
0.63 0 2.06426 -0.255803 -0.738412 1.50491
0.64 0 2.0557 -0.271804 -0.780982 1.49622
0.65 0 2.04699 -0.286422 -0.819997 1.48724
0.66 0 2.03814 -0.299625 -0.855328 1.4781
0.67 0 2.02916 -0.311396 -0.886879 1.46888
0.68 0 2.02002 -0.321701 -0.914597 1.45961
0.69 0 2.01068 -0.330418 -0.938467 1.4502
0.7 0 2.00119 -0.337438 -0.958445 1.44028
0.71 0 1.99173 -0.343048 -0.974091 1.42986
0.72 0 1.98184 -0.347453 -0.984817 1.42014
0.73 0 1.97245 -0.350132 -0.990857 1.41168
0.74 0 1.96454 -0.35135 -0.993765 1.40407
0.75 0 1.95682 -0.3513 -0.994 1.39632
0.76 0 1.94869 -0.349796 -0.990977 1.38812
0.77 0 1.9401 -0.346914 -0.984196 1.37955
0.78 0 1.93104 -0.342723 -0.973289 1.37069
0.79 0 1.92218 -0.337218 -0.958111 1.36195
0.8 0 1.91392 -0.330351 -0.939008 1.35375
0.81 0 1.90598 -0.322095 -0.916459 1.34606
0.82 0 1.89835 -0.312492 -0.890667 1.33872
0.83 0 1.89098 -0.301635 -0.861713 1.33166
0.84 0 1.88383 -0.289597 -0.82969 1.32481
0.85 0 1.87684 -0.276411 -0.794737 1.3181
0.86 0 1.87018 -0.262098 -0.756991 1.31148
0.87 0 1.86395 -0.24681 -0.716625 1.30523
0.88 0 1.85797 -0.23059 -0.673888 1.29946
0.89 0 1.85212 -0.213487 -0.628939 1.29405
0.9 0 1.84643 -0.195524 -0.581885 1.28901
0.91 0 1.84104 -0.176737 -0.532885 1.28441
0.92 0 1.83607 -0.157177 -0.482133 1.28025
0.93 0 1.8316 -0.136901 -0.429839 1.27653
0.94 0 1.82773 -0.11599 -0.376175 1.27323
0.95 0 1.82452 -0.0945533 -0.321306 1.27037
0.96 0 1.82196 -0.0727132 -0.265467 1.26796
0.97 0 1.81994 -0.0505669 -0.208817 1.26613
0.98 0 1.81826 -0.0281485 -0.151484 1.26498
0.99 0 1.8167 -0.00545626 -0.0936134 1.26459
1 0 1.81549 0.0176174 -0.0353755 1.2647
0 0.01 1.8151 -0.0410576 -0.0236551 1.26455
0.01 0.01 1.81462 -0.0174942 0.0346865 1.26447
0.02 0.01 1.81596 0.00581617 0.0928872 1.26476
0.03 0.01 1.8182 0.0286407 0.150767 1.26558
0.04 0.01 1.82058 0.0511301 0.208112 1.26684
0.05 0.01 1.82295 0.0732951 0.264833 1.26851
0.06 0.01 1.82575 0.0950887 0.320737 1.27067
0.07 0.01 1.82912 0.116459 0.375642 1.27335
0.08 0.01 1.8331 0.13732 0.429344 1.27654
0.09 0.01 1.83757 0.15758 0.481675 1.28018
0.1 0.01 1.84243 0.177144 0.532471 1.28425
0.11 0.01 1.84764 0.19593 0.581546 1.28878
0.12 0.01 1.85316 0.213882 0.628696 1.29377
0.13 0.01 1.85887 0.230971 0.67372 1.29918
0.14 0.01 1.8647 0.247171 0.716462 1.30491
0.15 0.01 1.87066 0.262442 0.756843 1.31101
0.16 0.01 1.877 0.276754 0.794691 1.31749
0.17 0.01 1.88386 0.289963 0.829736 1.32422
0.18 0.01 1.89107 0.301991 0.861796 1.33114
0.19 0.01 1.89843 0.312839 0.890779 1.33829
0.2 0.01 1.90593 0.322485 0.916579 1.34563
0.21 0.01 1.91367 0.330846 0.939107 1.3532
0.22 0.01 1.92176 0.337804 0.958289 1.36115
0.23 0.01 1.9302 0.343315 0.973889 1.36967
0.24 0.01 1.93924 0.347425 0.985279 1.37885
0.25 0.01 1.94846 0.350237 0.992035 1.38814
0.26 0.01 1.95704 0.351761 0.994648 1.39689
0.27 0.01 1.96494 0.351809 0.993822 1.40488
0.28 0.01 1.97245 0.350537 0.990425 1.41224
0.29 0.01 1.98113 0.347863 0.9842 1.42033
0.3 0.01 1.9909 0.343487 0.973633 1.42972
0.31 0.01 2.00061 0.33779 0.95836 1.4399
0.32 0.01 2.01018 0.33077 0.938653 1.45
0.33 0.01 2.01963 0.322148 0.914831 1.45967
0.34 0.01 2.02889 0.311913 0.887106 1.46906
0.35 0.01 2.03798 0.300161 0.855574 1.4783
0.36 0.01 2.04691 0.286965 0.820286 1.48743
0.37 0.01 2.05568 0.272363 0.781315 1.49639
0.38 0.01 2.06431 0.256372 0.73878 1.50512
0.39 0.01 2.07274 0.239039 0.69285 1.51345
0.4 0.01 2.08086 0.220372 0.643702 1.52132
0.41 0.01 2.08837 0.200336 0.591546 1.52889
0.42 0.01 2.09511 0.179096 0.536573 1.53612
0.43 0.01 2.10104 0.156808 0.479013 1.54279
0.44 0.01 2.10621 0.133568 0.419138 1.54884
0.45 0.01 2.11078 0.109441 0.357181 1.55432
0.46 0.01 2.11466 0.0844887 0.293442 1.55918
0.47 0.01 2.11744 0.0588094 0.228259 1.56331
0.48 0.01 2.11879 0.0324903 0.162027 1.56658
0.49 0.01 2.11879 0.00581459 0.0951527 1.56876
0.5 0.01 2.11805 -0.0207086 0.0278441 1.56973
0.51 0.01 2.1179 -0.0468869 -0.0396977 1.56927
0.52 0.01 2.11838 -0.0732667 -0.107073 1.56764
0.53 0.01 2.11803 -0.0996188 -0.173863 1.56505
0.54 0.01 2.11641 -0.125531 -0.239937 1.56146
0.55 0.01 2.11331 -0.150863 -0.304872 1.55688
0.56 0.01 2.10903 -0.175462 -0.368298 1.55158
0.57 0.01 2.10397 -0.1992 -0.429868 1.54572
0.58 0.01 2.09832 -0.221994 -0.489339 1.53931
0.59 0.01 2.09207 -0.243791 -0.546442 1.53239
0.6 0.01 2.08517 -0.264517 -0.60091 1.52501
0.61 0.01 2.07756 -0.284033 -0.652516 1.51733
0.62 0.01 2.0694 -0.302175 -0.701081 1.50933
0.63 0.01 2.06093 -0.318967 -0.746427 1.50096
0.64 0.01 2.05232 -0.334409 -0.78836 1.49226
0.65 0.01 2.04362 -0.348476 -0.826713 1.48335
0.66 0.01 2.03482 -0.361141 -0.861368 1.47433
0.67 0.01 2.02592 -0.372394 -0.892236 1.46527
0.68 0.01 2.01688 -0.382195 -0.919272 1.45617
0.69 0.01 2.00767 -0.39042 -0.942464 1.44692
0.7 0.01 1.99834 -0.397001 -0.961741 1.43713
0.71 0.01 1.98901 -0.402248 -0.976585 1.42696
0.72 0.01 1.9793 -0.406259 -0.986455 1.41762
0.73 0.01 1.97042 -0.408611 -0.991848 1.4096
0.74 0.01 1.96278 -0.409585 -0.994259 1.40222
0.75 0.01 1.95513 -0.409278 -0.993974 1.39456
0.76 0.01 1.94712 -0.407556 -0.990314 1.38645
0.77 0.01 1.93862 -0.404511 -0.982861 1.37796
0.78 0.01 1.92982 -0.400192 -0.971214 1.36926
0.79 0.01 1.92137 -0.394569 -0.955307 1.3608
0.8 0.01 1.91343 -0.387596 -0.935561 1.35289
0.81 0.01 1.9058 -0.379262 -0.912398 1.34544
0.82 0.01 1.8984 -0.369626 -0.886005 1.33831
0.83 0.01 1.89119 -0.358781 -0.856462 1.33138
0.84 0.01 1.88414 -0.346783 -0.823877 1.3246
0.85 0.01 1.87732 -0.333648 -0.788372 1.31798
0.86 0.01 1.87093 -0.319393 -0.750077 1.31148
0.87 0.01 1.86503 -0.304178 -0.709194 1.30538
0.88 0.01 1.85936 -0.288043 -0.66597 1.29972
0.89 0.01 1.85378 -0.271035 -0.620557 1.29433
0.9 0.01 1.84835 -0.253174 -0.573048 1.28929
0.91 0.01 1.84316 -0.2345 -0.523622 1.28465
0.92 0.01 1.83836 -0.215051 -0.472469 1.28047
0.93 0.01 1.83395 -0.194894 -0.419809 1.27676
0.94 0.01 1.82993 -0.17412 -0.365823 1.27347
0.95 0.01 1.8264 -0.152826 -0.310676 1.2706
0.96 0.01 1.82345 -0.131109 -0.25455 1.26824
0.97 0.01 1.82112 -0.109047 -0.197613 1.26648
0.98 0.01 1.8191 -0.0867001 -0.140028 1.26531
0.99 0.01 1.81697 -0.064075 -0.081991 1.26468
1 0.01 1.8151 -0.0410576 -0.0236551 1.26455
0 0.02 1.81656 -0.0994659 -0.0122342 1.26468
0.01 0.02 1.81586 -0.0760799 0.0462102 1.26467
0.02 0.02 1.81676 -0.052863 0.104413 1.26488
0.03 0.02 1.81837 -0.0301002 0.162245 1.26541
0.04 0.02 1.82008 -0.00765188 0.219501 1.26646
0.05 0.02 1.82192 0.0145107 0.276033 1.26815
0.06 0.02 1.82427 0.0363532 0.331664 1.27046
0.07 0.02 1.82737 0.0578056 0.386223 1.27333
0.08 0.02 1.83114 0.0787532 0.439567 1.27665
0.09 0.02 1.83556 0.0990937 0.491496 1.2804
0.1 0.02 1.84051 0.118728 0.54185 1.28454
0.11 0.02 1.8459 0.137578 0.590463 1.2891
0.12 0.02 1.85166 0.155587 0.637108 1.29409
0.13 0.02 1.85768 0.172724 0.681621 1.29951
0.14 0.02 1.86384 0.188962 0.723869 1.30526
0.15 0.02 1.87014 0.204253 0.763749 1.31142
0.16 0.02 1.8768 0.21857 0.801066 1.31801
0.17 0.02 1.88389 0.231755 0.835545 1.32482
0.18 0.02 1.89128 0.243745 0.867023 1.33185
0.19 0.02 1.89883 0.254539 0.895415 1.33908
0.2 0.02 1.90657 0.264106 0.920604 1.34655
0.21 0.02 1.9146 0.272353 0.94252 1.3543
0.22 0.02 1.92297 0.279158 0.96108 1.36249
0.23 0.02 1.93174 0.284497 0.975977 1.37135
0.24 0.02 1.9411 0.288439 0.986577 1.38077
0.25 0.02 1.95046 0.291069 0.992568 1.3901
0.26 0.02 1.95903 0.29235 0.994485 1.39884
0.27 0.02 1.96681 0.292167 0.993157 1.40673
0.28 0.02 1.97455 0.290631 0.989326 1.4143
0.29 0.02 1.98371 0.287582 0.982422 1.42283
0.3 0.02 1.99371 0.282818 0.971022 1.43251
0.31 0.02 2.00347 0.276768 0.954958 1.44288
0.32 0.02 2.01314 0.269329 0.934504 1.4531
0.33 0.02 2.02268 0.260243 0.90998 1.46287
0.34 0.02 2.03199 0.249529 0.881567 1.47235
0.35 0.02 2.04109 0.237292 0.849351 1.48167
0.36 0.02 2.05 0.223606 0.813385 1.49086
0.37 0.02 2.05871 0.208503 0.773747 1.49985
0.38 0.02 2.06722 0.192007 0.730561 1.50855
0.39 0.02 2.07548 0.174176 0.684004 1.5168
0.4 0.02 2.08328 0.154976 0.634276 1.5246
0.41 0.02 2.09031 0.134436 0.58159 1.53204
0.42 0.02 2.09653 0.112738 0.52612 1.53904
0.43 0.02 2.10202 0.0900239 0.46806 1.54549
0.44 0.02 2.1067 0.0663791 0.407749 1.55126
0.45 0.02 2.1107 0.0418285 0.345452 1.5563
0.46 0.02 2.11409 0.0164938 0.281482 1.56069
0.47 0.02 2.11666 -0.0095156 0.216251 1.56441
0.48 0.02 2.11795 -0.0360616 0.150143 1.56715
0.49 0.02 2.11812 -0.0626932 0.0832601 1.56855
0.5 0.02 2.11826 -0.0888034 0.0157738 1.5688
0.51 0.02 2.11875 -0.11485 -0.0519154 1.56783
0.52 0.02 2.11908 -0.140988 -0.11939 1.56587
0.53 0.02 2.11809 -0.166933 -0.18617 1.56277
0.54 0.02 2.1156 -0.192397 -0.252066 1.5586
0.55 0.02 2.1118 -0.217252 -0.316684 1.55365
0.56 0.02 2.10695 -0.241348 -0.379735 1.54804
0.57 0.02 2.10143 -0.264554 -0.440905 1.54191
0.58 0.02 2.09539 -0.286794 -0.499925 1.5353
0.59 0.02 2.08878 -0.308015 -0.55654 1.52821
0.6 0.02 2.08155 -0.328137 -0.610485 1.52072
