0 -1 0.99894 -0.501509 6.28015e-05 6.37985e-06 0.598945 0.577343 -1.17446e-06 0.0865106 -2.00544e-06
0.0078125 -1 0.998835 -0.501525 4.71376e-05 6.49144e-06 0.598841 0.577374 -1.13922e-06 0.0865012 -1.97687e-06
0.015625 -1 0.998734 -0.501537 2.98841e-05 6.6205e-06 0.59874 0.577405 -1.21586e-06 0.0864923 -1.87017e-06
0.0234375 -1 0.998638 -0.501549 1.07706e-05 6.76657e-06 0.598643 0.577434 -1.03547e-06 0.086484 -1.72125e-06
0.03125 -1 0.998557 -0.501553 -8.04554e-06 6.86045e-06 0.598561 0.577459 -5.24726e-07 0.0864772 -1.76916e-06
0.0390625 -1 0.998481 -0.501552 -2.39472e-05 6.89154e-06 0.598484 0.577482 -2.80425e-07 0.0864707 -1.59404e-06
0.046875 -1 0.998415 -0.501544 -3.89143e-05 6.82685e-06 0.598418 0.577507 -1.32448e-07 0.0864651 -1.41089e-06
0.0546875 -1 0.998352 -0.501534 -5.35557e-05 6.73839e-06 0.598355 0.577535 2.36765e-08 0.0864597 -1.06584e-06
0.0625 -1 0.998295 -0.501521 -6.71688e-05 6.65137e-06 0.598298 0.577564 1.74295e-07 0.0864549 -6.27906e-07
0.0703125 -1 0.998246 -0.501503 -7.99005e-05 6.5597e-06 0.598248 0.577592 2.73951e-07 0.0864506 -2.4166e-07
0.078125 -1 0.998203 -0.501481 -9.1189e-05 6.45849e-06 0.598205 0.577619 3.57703e-07 0.0864469 2.76794e-08
0.0859375 -1 0.998167 -0.501455 -0.000101197 6.342e-06 0.598169 0.577645 4.64582e-07 0.0864438 2.30094e-07
0.09375 -1 0.998135 -0.501427 -0.000110379 6.21507e-06 0.598137 0.57767 5.56416e-07 0.0864411 3.55826e-07
0.101562 -1 0.998108 -0.501395 -0.000118786 6.07899e-06 0.59811 0.577694 6.28396e-07 0.0864387 4.19558e-07
0.109375 -1 0.998086 -0.501361 -0.000126497 5.92899e-06 0.598087 0.577718 6.8714e-07 0.0864368 4.71995e-07
0.117188 -1 0.998069 -0.501323 -0.000133506 5.7657e-06 0.59807 0.57774 7.40957e-07 0.0864353 4.95189e-07
0.125 -1 0.998056 -0.501283 -0.000139861 5.59012e-06 0.598057 0.577761 7.89368e-07 0.0864342 4.91599e-07
0.132812 -1 0.998048 -0.501239 -0.000145578 5.40068e-06 0.598049 0.577781 8.52792e-07 0.0864335 5.17994e-07
0.140625 -1 0.998046 -0.501194 -0.000150723 5.20655e-06 0.598046 0.5778 9.31132e-07 0.0864333 5.62458e-07
0.148438 -1 0.998047 -0.501146 -0.000155329 5.00649e-06 0.598048 0.577819 1.01552e-06 0.0864334 6.5701e-07
0.15625 -1 0.998053 -0.501097 -0.000159371 4.79719e-06 0.598054 0.577837 1.09399e-06 0.0864339 7.68699e-07
0.164062 -1 0.998064 -0.501045 -0.000162846 4.58313e-06 0.598064 0.577854 1.15494e-06 0.0864348 8.93326e-07
0.171875 -1 0.998079 -0.500992 -0.000165917 4.36315e-06 0.598079 0.577871 1.18743e-06 0.0864361 1.0053e-06
